FIPS,State,County,Obesity_Percent
55035,Wisconsin,Eau Claire County,29.2
55037,Wisconsin,Florence County,32
55039,Wisconsin,Fond du Lac County,30.1
55041,Wisconsin,Forest County,34.7
55043,Wisconsin,Grant County,31.9
55045,Wisconsin,Green County,31.4
55047,Wisconsin,Green Lake County,34.6
55049,Wisconsin,Iowa County,31.8
55051,Wisconsin,Iron County,29.1
55053,Wisconsin,Jackson County,32.6
55055,Wisconsin,Jefferson County,29.4
55057,Wisconsin,Juneau County,35.8
55059,Wisconsin,Kenosha County,32.9
55061,Wisconsin,Kewaunee County,33.5
55063,Wisconsin,La Crosse County,28.3
55065,Wisconsin,Lafayette County,35.3
55067,Wisconsin,Langlade County,29.9
55069,Wisconsin,Lincoln County,32.8
55071,Wisconsin,Manitowoc County,30.8
55073,Wisconsin,Marathon County,29.5
55075,Wisconsin,Marinette County,35.3
55077,Wisconsin,Marquette County,34.9
55078,Wisconsin,Menominee County,42.5
55079,Wisconsin,Milwaukee County,32.9
55081,Wisconsin,Monroe County,33
55083,Wisconsin,Oconto County,30.4
55085,Wisconsin,Oneida County,32.8
55087,Wisconsin,Outagamie County,30.1
55089,Wisconsin,Ozaukee County,27.1
55091,Wisconsin,Pepin County,34.2
55093,Wisconsin,Pierce County,30.3
55095,Wisconsin,Polk County,30.3
55097,Wisconsin,Portage County,33.4
55099,Wisconsin,Price County,34
55101,Wisconsin,Racine County,32.9
55103,Wisconsin,Richland County,31.8
55105,Wisconsin,Rock County,36.9
55107,Wisconsin,Rusk County,31.7
55109,Wisconsin,St. Croix County,26.2
55111,Wisconsin,Sauk County,32.5
55113,Wisconsin,Sawyer County,29.7
55115,Wisconsin,Shawano County,33.8
55117,Wisconsin,Sheboygan County,29.4
55119,Wisconsin,Taylor County,34.4
55121,Wisconsin,Trempealeau County,29.6
55123,Wisconsin,Vernon County,32.8
55125,Wisconsin,Vilas County,27.7
55127,Wisconsin,Walworth County,25.1
55129,Wisconsin,Washburn County,30.8
55131,Wisconsin,Washington County,29.2
55133,Wisconsin,Waukesha County,27.5
55135,Wisconsin,Waupaca County,28.5
55137,Wisconsin,Waushara County,32.9
55139,Wisconsin,Winnebago County,31.9
55141,Wisconsin,Wood County,32.3
56001,Wyoming,Albany County,23.3
56003,Wyoming,Big Horn County,28.9
56005,Wyoming,Campbell County,34.3
56007,Wyoming,Carbon County,28.2
56009,Wyoming,Converse County,28.3
56011,Wyoming,Crook County,25.9
56013,Wyoming,Fremont County,28.3
56015,Wyoming,Goshen County,29.9
56017,Wyoming,Hot Springs County,27
56019,Wyoming,Johnson County,21.1
56021,Wyoming,Laramie County,29.7
56023,Wyoming,Lincoln County,25.6
56025,Wyoming,Natrona County,29.4
56027,Wyoming,Niobrara County,25.5
56029,Wyoming,Park County,25.5
56031,Wyoming,Platte County,28
56033,Wyoming,Sheridan County,23.3
56035,Wyoming,Sublette County,23.5
56037,Wyoming,Sweetwater County,31.7
56039,Wyoming,Teton County,12.7
56041,Wyoming,Uinta County,27.9
56043,Wyoming,Washakie County,27.7
56045,Wyoming,Weston County,29.2
